"surveywave","state_id","school_id","treatment","n_school_wt","strata","fpc_school","class_srno","B01","B02","B03","B04","B05","B06","B07","B08","B09","D01","D02","D03","D04","D05","D06","D07","D08","D09"
2,1,143,0,0.929815590381622,160,0.363636374473572,2,1,,,,,,,,,1,,,,,,,,
2,1,143,0,0.929815590381622,160,0.363636374473572,3,1,,,,,,,,,1,,,,,,,,
2,1,143,0,0.929815590381622,160,0.363636374473572,4,1,,,,,,,,,1,,,,,,,,
2,1,143,0,0.929815590381622,160,0.363636374473572,5,,,,,,,,,,,,,,,,,,
2,1,143,0,0.929815590381622,160,0.363636374473572,6,1,,,,,,,,,2,,,,,,,,
2,1,147,1,0.929815590381622,171,0.363636374473572,1,2,1,,,,,,,,1,1,,,,,,,
2,1,147,1,0.929815590381622,171,0.363636374473572,2,2,2,,,,,,,,1,1,,,,,,,
2,1,147,1,0.929815590381622,171,0.363636374473572,3,1,1,,,,,,,,1,1,,,,,,,
2,1,147,1,0.929815590381622,171,0.363636374473572,4,2,2,,,,,,,,1,1,,,,,,,
2,1,147,1,0.929815590381622,171,0.363636374473572,5,1,2,,,,,,,,1,1,,,,,,,
2,1,147,1,0.929815590381622,171,0.363636374473572,6,2,2,,,,,,,,1,1,,,,,,,
2,1,148,1,0.929815590381622,171,0.363636374473572,1,2,,,,,,,,,2,,,,,,,,
2,1,148,1,0.929815590381622,171,0.363636374473572,2,1,,,,,,,,,2,,,,,,,,
2,1,148,1,0.929815590381622,171,0.363636374473572,3,2,2,,,,,,,,1,1,,,,,,,
2,1,148,1,0.929815590381622,171,0.363636374473572,4,1,2,,,,,,,,2,1,,,,,,,
2,1,148,1,0.929815590381622,171,0.363636374473572,5,2,2,,,,,,,,2,1,,,,,,,
2,1,148,1,0.929815590381622,171,0.363636374473572,6,2,1,,,,,,,,2,2,,,,,,,
2,1,150,1,0.929815590381622,171,0.363636374473572,1,2,,,,,,,,,2,,,,,,,,
2,1,150,1,0.929815590381622,171,0.363636374473572,2,2,,,,,,,,,1,,,,,,,,
2,1,150,1,0.929815590381622,171,0.363636374473572,3,1,,,,,,,,,2,,,,,,,,
2,1,150,1,0.929815590381622,171,0.363636374473572,4,1,,,,,,,,,2,,,,,,,,
2,1,150,1,0.929815590381622,171,0.363636374473572,5,2,,,,,,,,,1,,,,,,,,
2,1,150,1,0.929815590381622,171,0.363636374473572,6,2,,,,,,,,,1,,,,,,,,
2,1,155,1,0.929815590381622,171,0.363636374473572,1,2,,,,,,,,,2,,,,,,,,
2,1,155,1,0.929815590381622,171,0.363636374473572,2,2,,,,,,,,,1,,,,,,,,
2,1,155,1,0.929815590381622,171,0.363636374473572,3,2,,,,,,,,,1,,,,,,,,
2,1,155,1,0.929815590381622,171,0.363636374473572,4,2,,,,,,,,,1,,,,,,,,
2,1,155,1,0.929815590381622,171,0.363636374473572,5,2,,,,,,,,,2,,,,,,,,
2,1,155,1,0.929815590381622,171,0.363636374473572,6,2,,,,,,,,,2,,,,,,,,
2,1,158,0,2.02868843078613,170,0.16666667163372,1,2,,,,,,,,,2,,,,,,,,
2,1,158,0,2.02868843078613,170,0.16666667163372,2,2,2,,,,,,,,1,1,,,,,,,
2,1,158,0,2.02868843078613,170,0.16666667163372,3,2,2,,,,,,,,1,1,,,,,,,
2,1,158,0,2.02868843078613,170,0.16666667163372,4,2,2,,,,,,,,2,2,,,,,,,
2,1,158,0,2.02868843078613,170,0.16666667163372,5,1,2,,,,,,,,1,1,,,,,,,
2,1,158,0,2.02868843078613,170,0.16666667163372,6,1,2,,,,,,,,1,1,,,,,,,
2,1,167,0,2.02868843078613,170,0.16666667163372,1,2,,,,,,,,,1,,,,,,,,
2,1,167,0,2.02868843078613,170,0.16666667163372,2,2,,,,,,,,,1,,,,,,,,
2,1,167,0,2.02868843078613,170,0.16666667163372,3,2,,,,,,,,,1,,,,,,,,
2,1,167,0,2.02868843078613,170,0.16666667163372,4,3,,,,,,,,,1,,,,,,,,
2,1,167,0,2.02868843078613,170,0.16666667163372,5,3,,,,,,,,,1,,,,,,,,
2,1,167,0,2.02868843078613,170,0.16666667163372,6,3,,,,,,,,,1,,,,,,,,
2,1,169,1,0.929815590381622,181,0.363636374473572,1,1,1,,,,,,,,1,1,,,,,,,
2,1,169,1,0.929815590381622,181,0.363636374473572,2,1,1,,,,,,,,1,1,,,,,,,
2,1,169,1,0.929815590381622,181,0.363636374473572,3,1,1,1,,,,,,,2,1,1,,,,,,
2,1,169,1,0.929815590381622,181,0.363636374473572,4,1,1,2,,,,,,,1,1,2,,,,,,
2,1,169,1,0.929815590381622,181,0.363636374473572,5,1,2,1,,,,,,,2,1,1,,,,,,
2,1,169,1,0.929815590381622,181,0.363636374473572,6,1,1,,,,,,,,1,1,,,,,,,
2,1,173,1,0.929815590381622,181,0.363636374473572,1,1,1,,,,,,,,1,2,,,,,,,
2,1,173,1,0.929815590381622,181,0.363636374473572,2,1,2,,,,,,,,1,1,,,,,,,
2,1,173,1,0.929815590381622,181,0.363636374473572,3,1,1,,,,,,,,2,2,,,,,,,
2,1,173,1,0.929815590381622,181,0.363636374473572,4,2,1,,,,,,,,2,2,,,,,,,
2,1,173,1,0.929815590381622,181,0.363636374473572,5,1,1,,,,,,,,2,1,,,,,,,
2,1,173,1,0.929815590381622,181,0.363636374473572,6,1,2,,,,,,,,1,1,,,,,,,
2,1,176,1,0.929815590381622,181,0.363636374473572,1,1,,,,,,,,,4,,,,,,,,
2,1,176,1,0.929815590381622,181,0.363636374473572,2,1,,,,,,,,,4,,,,,,,,
2,1,176,1,0.929815590381622,181,0.363636374473572,3,2,,,,,,,,,1,,,,,,,,
2,1,176,1,0.929815590381622,181,0.363636374473572,4,1,,,,,,,,,2,,,,,,,,
2,1,176,1,0.929815590381622,181,0.363636374473572,5,1,,,,,,,,,1,,,,,,,,
2,1,176,1,0.929815590381622,181,0.363636374473572,6,2,,,,,,,,,1,,,,,,,,
2,1,180,1,0.929815590381622,181,0.363636374473572,1,2,,,,,,,,,1,,,,,,,,
2,1,180,1,0.929815590381622,181,0.363636374473572,2,2,2,,,,,,,,2,2,,,,,,,
2,1,180,1,0.929815590381622,181,0.363636374473572,3,1,1,,,,,,,,2,1,,,,,,,
2,1,180,1,0.929815590381622,181,0.363636374473572,4,2,2,,,,,,,,2,2,,,,,,,
2,1,180,1,0.929815590381622,181,0.363636374473572,5,1,1,,,,,,,,2,2,,,,,,,
2,1,180,1,0.929815590381622,181,0.363636374473572,6,1,1,,,,,,,,2,1,,,,,,,
2,1,181,0,1.01434421539307,180,0.333333343267441,1,2,1,,,,,,,,1,1,,,,,,,
2,1,181,0,1.01434421539307,180,0.333333343267441,2,1,1,,,,,,,,2,1,,,,,,,
2,1,181,0,1.01434421539307,180,0.333333343267441,3,2,2,,,,,,,,2,1,,,,,,,
2,1,181,0,1.01434421539307,180,0.333333343267441,4,1,2,,,,,,,,1,1,,,,,,,
2,1,181,0,1.01434421539307,180,0.333333343267441,5,2,1,,,,,,,,1,1,,,,,,,
2,1,181,0,1.01434421539307,180,0.333333343267441,6,1,1,,,,,,,,2,2,,,,,,,
2,1,183,0,1.01434421539307,180,0.333333343267441,1,2,,,,,,,,,1,,,,,,,,
2,1,183,0,1.01434421539307,180,0.333333343267441,2,1,,,,,,,,,1,,,,,,,,
2,1,183,0,1.01434421539307,180,0.333333343267441,3,1,,,,,,,,,2,,,,,,,,
2,1,183,0,1.01434421539307,180,0.333333343267441,4,1,,,,,,,,,1,,,,,,,,
2,1,183,0,1.01434421539307,180,0.333333343267441,5,1,,,,,,,,,1,,,,,,,,
2,1,183,0,1.01434421539307,180,0.333333343267441,6,1,,,,,,,,,2,,,,,,,,
2,1,186,0,1.01434421539307,180,0.333333343267441,1,2,,,,,,,,,1,,,,,,,,
2,1,186,0,1.01434421539307,180,0.333333343267441,2,2,,,,,,,,,1,,,,,,,,
2,1,186,0,1.01434421539307,180,0.333333343267441,3,2,,,,,,,,,1,,,,,,,,
2,1,186,0,1.01434421539307,180,0.333333343267441,4,2,,,,,,,,,1,,,,,,,,
2,1,186,0,1.01434421539307,180,0.333333343267441,5,2,,,,,,,,,1,,,,,,,,
2,1,186,0,1.01434421539307,180,0.333333343267441,6,2,,,,,,,,,1,,,,,,,,
2,1,189,0,1.01434421539307,180,0.333333343267441,1,2,2,2,,,,,,,1,1,1,,,,,,
2,1,189,0,1.01434421539307,180,0.333333343267441,2,1,1,1,,,,,,,1,1,1,,,,,,
2,1,189,0,1.01434421539307,180,0.333333343267441,3,1,1,2,,,,,,,2,1,2,,,,,,
2,1,189,0,1.01434421539307,180,0.333333343267441,4,2,1,1,,,,,,,1,1,2,,,,,,
2,1,189,0,1.01434421539307,180,0.333333343267441,5,2,1,1,,,,,,,1,1,1,,,,,,
2,1,189,0,1.01434421539307,180,0.333333343267441,6,1,1,1,,,,,,,1,2,1,,,,,,
2,1,194,1,1.01434421539307,190,0.333333343267441,1,2,2,,,,,,,,2,2,,,,,,,
2,1,194,1,1.01434421539307,190,0.333333343267441,2,1,2,,,,,,,,2,2,,,,,,,
2,1,194,1,1.01434421539307,190,0.333333343267441,3,2,1,,,,,,,,2,2,,,,,,,
2,1,194,1,1.01434421539307,190,0.333333343267441,4,2,2,,,,,,,,2,1,,,,,,,
2,1,194,1,1.01434421539307,190,0.333333343267441,5,2,1,,,,,,,,1,2,,,,,,,
2,1,194,1,1.01434421539307,190,0.333333343267441,6,2,2,,,,,,,,2,2,,,,,,,
2,1,196,1,1.01434421539307,190,0.333333343267441,1,2,,,,,,,,,1,,,,,,,,
2,1,196,1,1.01434421539307,190,0.333333343267441,2,1,,,,,,,,,1,,,,,,,,
2,1,196,1,1.01434421539307,190,0.333333343267441,3,1,,,,,,,,,1,,,,,,,,
2,1,196,1,1.01434421539307,190,0.333333343267441,4,2,,,,,,,,,1,,,,,,,,
2,1,196,1,1.01434421539307,190,0.333333343267441,5,2,,,,,,,,,1,,,,,,,,
2,1,196,1,1.01434421539307,190,0.333333343267441,6,2,,,,,,,,,1,,,,,,,,
2,1,197,1,1.01434421539307,190,0.333333343267441,1,2,,,,,,,,,2,,,,,,,,
2,1,197,1,1.01434421539307,190,0.333333343267441,2,2,,,,,,,,,2,,,,,,,,
2,1,197,1,1.01434421539307,190,0.333333343267441,3,1,2,,,,,,,,2,1,,,,,,,
2,1,197,1,1.01434421539307,190,0.333333343267441,4,2,1,1,,,,,,,1,1,1,,,,,,
2,1,197,1,1.01434421539307,190,0.333333343267441,5,1,1,1,,,,,,,1,1,2,,,,,,
2,1,197,1,1.01434421539307,190,0.333333343267441,6,1,1,2,,,,,,,2,2,2,,,,,,
2,1,200,1,1.01434421539307,190,0.333333343267441,1,2,,,,,,,,,1,,,,,,,,
2,1,200,1,1.01434421539307,190,0.333333343267441,2,2,,,,,,,,,1,,,,,,,,
2,1,200,1,1.01434421539307,190,0.333333343267441,3,2,,,,,,,,,1,,,,,,,,
2,1,200,1,1.01434421539307,190,0.333333343267441,4,2,,,,,,,,,1,,,,,,,,
2,1,200,1,1.01434421539307,190,0.333333343267441,5,2,,,,,,,,,1,,,,,,,,
2,1,200,1,1.01434421539307,190,0.333333343267441,6,2,,,,,,,,,1,,,,,,,,
2,1,207,0,1.01434421539307,191,0.333333343267441,1,4,,,,,,,,,4,,,,,,,,
2,1,207,0,1.01434421539307,191,0.333333343267441,2,4,,,,,,,,,2,,,,,,,,
2,1,207,0,1.01434421539307,191,0.333333343267441,3,4,,,,,,,,,2,,,,,,,,
2,1,207,0,1.01434421539307,191,0.333333343267441,4,2,,,,,,,,,2,,,,,,,,
2,1,207,0,1.01434421539307,191,0.333333343267441,5,4,,,,,,,,,2,,,,,,,,
2,1,207,0,1.01434421539307,191,0.333333343267441,6,4,,,,,,,,,2,,,,,,,,
2,1,208,0,1.01434421539307,191,0.333333343267441,1,2,,,,,,,,,1,,,,,,,,
2,1,208,0,1.01434421539307,191,0.333333343267441,2,1,,,,,,,,,2,,,,,,,,
2,1,208,0,1.01434421539307,191,0.333333343267441,3,1,,,,,,,,,2,,,,,,,,
2,1,208,0,1.01434421539307,191,0.333333343267441,4,1,,,,,,,,,2,,,,,,,,
2,1,208,0,1.01434421539307,191,0.333333343267441,5,1,,,,,,,,,2,,,,,,,,
2,1,208,0,1.01434421539307,191,0.333333343267441,6,2,,,,,,,,,1,,,,,,,,
2,1,210,0,1.01434421539307,191,0.333333343267441,1,2,,,,,,,,,2,,,,,,,,
2,1,210,0,1.01434421539307,191,0.333333343267441,2,1,,,,,,,,,2,,,,,,,,
2,1,210,0,1.01434421539307,191,0.333333343267441,3,1,,,,,,,,,1,,,,,,,,
2,1,210,0,1.01434421539307,191,0.333333343267441,4,2,,,,,,,,,1,,,,,,,,
2,1,210,0,1.01434421539307,191,0.333333343267441,5,2,,,,,,,,,2,,,,,,,,
2,1,210,0,1.01434421539307,191,0.333333343267441,6,1,,,,,,,,,1,,,,,,,,
2,1,211,0,1.01434421539307,191,0.333333343267441,1,2,,,,,,,,,2,,,,,,,,
2,1,211,0,1.01434421539307,191,0.333333343267441,2,2,,,,,,,,,2,,,,,,,,
2,1,211,0,1.01434421539307,191,0.333333343267441,3,2,,,,,,,,,2,,,,,,,,
2,1,211,0,1.01434421539307,191,0.333333343267441,4,2,,,,,,,,,1,,,,,,,,
2,1,211,0,1.01434421539307,191,0.333333343267441,5,2,,,,,,,,,3,,,,,,,,
2,1,211,0,1.01434421539307,191,0.333333343267441,6,2,,,,,,,,,1,,,,,,,,
2,1,219,1,1.01434421539307,1100,0.333333343267441,1,4,,,,,,,,,1,,,,,,,,
2,1,219,1,1.01434421539307,1100,0.333333343267441,2,3,,,,,,,,,1,,,,,,,,
2,1,219,1,1.01434421539307,1100,0.333333343267441,3,4,,,,,,,,,1,,,,,,,,
2,1,219,1,1.01434421539307,1100,0.333333343267441,4,2,,,,,,,,,2,,,,,,,,
2,1,219,1,1.01434421539307,1100,0.333333343267441,5,4,,,,,,,,,1,,,,,,,,
2,1,219,1,1.01434421539307,1100,0.333333343267441,6,2,,,,,,,,,1,,,,,,,,
2,1,224,1,1.01434421539307,1100,0.333333343267441,1,1,1,1,,,,,,,1,1,1,,,,,,
2,1,224,1,1.01434421539307,1100,0.333333343267441,2,1,1,1,,,,,,,1,1,1,,,,,,
2,1,224,1,1.01434421539307,1100,0.333333343267441,3,1,1,1,,,,,,,2,2,2,,,,,,
2,1,224,1,1.01434421539307,1100,0.333333343267441,4,2,1,,,,,,,,2,2,,,,,,,
2,1,224,1,1.01434421539307,1100,0.333333343267441,5,2,1,,,,,,,,2,1,,,,,,,
2,1,224,1,1.01434421539307,1100,0.333333343267441,6,1,1,,,,,,,,1,1,,,,,,,
2,1,227,1,1.01434421539307,1100,0.333333343267441,1,4,,,,,,,,,2,,,,,,,,
2,1,227,1,1.01434421539307,1100,0.333333343267441,2,4,,,,,,,,,2,,,,,,,,
2,1,227,1,1.01434421539307,1100,0.333333343267441,3,4,,,,,,,,,1,,,,,,,,
2,1,227,1,1.01434421539307,1100,0.333333343267441,4,4,,,,,,,,,3,,,,,,,,
2,1,227,1,1.01434421539307,1100,0.333333343267441,5,4,,,,,,,,,2,,,,,,,,
2,1,227,1,1.01434421539307,1100,0.333333343267441,6,4,,,,,,,,,2,,,,,,,,
2,1,228,1,1.01434421539307,1100,0.333333343267441,1,2,,,,,,,,,4,,,,,,,,
2,1,228,1,1.01434421539307,1100,0.333333343267441,2,1,,,,,,,,,4,,,,,,,,
2,1,228,1,1.01434421539307,1100,0.333333343267441,3,1,,,,,,,,,4,,,,,,,,
2,1,228,1,1.01434421539307,1100,0.333333343267441,4,1,,,,,,,,,4,,,,,,,,
2,1,228,1,1.01434421539307,1100,0.333333343267441,5,2,,,,,,,,,2,,,,,,,,
2,1,228,1,1.01434421539307,1100,0.333333343267441,6,1,,,,,,,,,2,,,,,,,,
2,1,229,0,1.01434421539307,1101,0.333333343267441,1,1,1,,,,,,,,1,2,,,,,,,
2,1,229,0,1.01434421539307,1101,0.333333343267441,2,1,1,2,2,,,,,,1,2,1,1,,,,,
2,1,229,0,1.01434421539307,1101,0.333333343267441,3,2,2,1,1,,,,,,1,2,2,1,,,,,
2,1,229,0,1.01434421539307,1101,0.333333343267441,4,2,2,1,,,,,,,1,1,1,,,,,,
2,1,229,0,1.01434421539307,1101,0.333333343267441,5,1,1,1,2,,,,,,1,1,1,2,,,,,
2,1,229,0,1.01434421539307,1101,0.333333343267441,6,1,1,1,1,,,,,,1,2,1,1,,,,,
2,1,232,0,1.01434421539307,1101,0.333333343267441,1,4,,,,,,,,,2,,,,,,,,
2,1,232,0,1.01434421539307,1101,0.333333343267441,2,4,,,,,,,,,2,,,,,,,,
2,1,232,0,1.01434421539307,1101,0.333333343267441,3,4,,,,,,,,,1,,,,,,,,
2,1,232,0,1.01434421539307,1101,0.333333343267441,4,4,,,,,,,,,4,,,,,,,,
2,1,232,0,1.01434421539307,1101,0.333333343267441,5,4,,,,,,,,,4,,,,,,,,
2,1,232,0,1.01434421539307,1101,0.333333343267441,6,4,,,,,,,,,4,,,,,,,,
2,1,233,0,1.01434421539307,1101,0.333333343267441,1,2,,,,,,,,,2,,,,,,,,
2,1,233,0,1.01434421539307,1101,0.333333343267441,2,2,,,,,,,,,1,,,,,,,,
2,1,233,0,1.01434421539307,1101,0.333333343267441,3,2,,,,,,,,,2,,,,,,,,
2,1,233,0,1.01434421539307,1101,0.333333343267441,4,1,,,,,,,,,2,,,,,,,,
2,1,233,0,1.01434421539307,1101,0.333333343267441,5,1,,,,,,,,,1,,,,,,,,
2,1,233,0,1.01434421539307,1101,0.333333343267441,6,2,,,,,,,,,2,,,,,,,,
2,1,239,0,1.01434421539307,1101,0.333333343267441,1,1,,,,,,,,,1,,,,,,,,
2,1,239,0,1.01434421539307,1101,0.333333343267441,2,1,,,,,,,,,2,,,,,,,,
2,1,239,0,1.01434421539307,1101,0.333333343267441,3,1,,,,,,,,,2,,,,,,,,
2,1,239,0,1.01434421539307,1101,0.333333343267441,4,2,,,,,,,,,1,,,,,,,,
2,1,239,0,1.01434421539307,1101,0.333333343267441,5,2,,,,,,,,,1,,,,,,,,
2,1,239,0,1.01434421539307,1101,0.333333343267441,6,2,,,,,,,,,1,,,,,,,,
2,1,242,1,1.01434421539307,1111,0.333333343267441,1,2,,,,,,,,,1,,,,,,,,
2,1,242,1,1.01434421539307,1111,0.333333343267441,2,2,,,,,,,,,1,,,,,,,,
2,1,242,1,1.01434421539307,1111,0.333333343267441,3,2,,,,,,,,,1,,,,,,,,
2,1,242,1,1.01434421539307,1111,0.333333343267441,4,2,,,,,,,,,1,,,,,,,,
2,1,242,1,1.01434421539307,1111,0.333333343267441,5,2,,,,,,,,,1,,,,,,,,
2,1,242,1,1.01434421539307,1111,0.333333343267441,6,2,,,,,,,,,1,,,,,,,,
2,1,245,1,1.01434421539307,1111,0.333333343267441,1,4,,,,,,,,,2,,,,,,,,
2,1,245,1,1.01434421539307,1111,0.333333343267441,2,4,,,,,,,,,2,,,,,,,,
2,1,245,1,1.01434421539307,1111,0.333333343267441,3,4,,,,,,,,,4,,,,,,,,
2,1,245,1,1.01434421539307,1111,0.333333343267441,4,4,,,,,,,,,3,,,,,,,,
2,1,245,1,1.01434421539307,1111,0.333333343267441,5,4,,,,,,,,,2,,,,,,,,
2,1,245,1,1.01434421539307,1111,0.333333343267441,6,4,,,,,,,,,1,,,,,,,,
2,1,248,1,1.01434421539307,1111,0.333333343267441,1,1,1,,,,,,,,2,2,,,,,,,
2,1,248,1,1.01434421539307,1111,0.333333343267441,2,1,2,,,,,,,,1,1,,,,,,,
2,1,248,1,1.01434421539307,1111,0.333333343267441,3,1,1,,,,,,,,2,1,,,,,,,
2,1,248,1,1.01434421539307,1111,0.333333343267441,4,2,1,,,,,,,,1,1,,,,,,,
2,1,248,1,1.01434421539307,1111,0.333333343267441,5,1,1,,,,,,,,1,1,,,,,,,
2,1,248,1,1.01434421539307,1111,0.333333343267441,6,1,1,,,,,,,,1,2,,,,,,,
2,1,249,1,1.01434421539307,1111,0.333333343267441,1,1,,,,,,,,,1,,,,,,,,
2,1,249,1,1.01434421539307,1111,0.333333343267441,2,2,,,,,,,,,1,,,,,,,,
2,1,249,1,1.01434421539307,1111,0.333333343267441,3,1,,,,,,,,,1,,,,,,,,
2,1,249,1,1.01434421539307,1111,0.333333343267441,4,1,,,,,,,,,1,,,,,,,,
2,1,249,1,1.01434421539307,1111,0.333333343267441,5,1,,,,,,,,,1,,,,,,,,
2,1,249,1,1.01434421539307,1111,0.333333343267441,6,1,,,,,,,,,1,,,,,,,,
2,1,253,0,1.01434421539307,1110,0.333333343267441,1,4,,,,,,,,,1,,,,,,,,
2,1,253,0,1.01434421539307,1110,0.333333343267441,2,4,,,,,,,,,1,,,,,,,,
2,1,253,0,1.01434421539307,1110,0.333333343267441,3,4,,,,,,,,,1,,,,,,,,
2,1,253,0,1.01434421539307,1110,0.333333343267441,4,4,,,,,,,,,2,,,,,,,,
2,1,253,0,1.01434421539307,1110,0.333333343267441,5,4,,,,,,,,,1,,,,,,,,
2,1,253,0,1.01434421539307,1110,0.333333343267441,6,4,,,,,,,,,2,,,,,,,,
2,1,255,0,1.01434421539307,1110,0.333333343267441,1,4,,,,,,,,,2,,,,,,,,
2,1,255,0,1.01434421539307,1110,0.333333343267441,2,4,,,,,,,,,1,,,,,,,,
2,1,255,0,1.01434421539307,1110,0.333333343267441,3,4,,,,,,,,,1,,,,,,,,
2,1,255,0,1.01434421539307,1110,0.333333343267441,4,4,,,,,,,,,2,,,,,,,,
2,1,255,0,1.01434421539307,1110,0.333333343267441,5,4,,,,,,,,,1,,,,,,,,
2,1,255,0,1.01434421539307,1110,0.333333343267441,6,4,,,,,,,,,1,,,,,,,,
2,1,257,0,1.01434421539307,1110,0.333333343267441,1,2,,,,,,,,,2,,,,,,,,
2,1,257,0,1.01434421539307,1110,0.333333343267441,2,1,,,,,,,,,2,,,,,,,,
2,1,257,0,1.01434421539307,1110,0.333333343267441,3,2,,,,,,,,,1,,,,,,,,
2,1,257,0,1.01434421539307,1110,0.333333343267441,4,2,,,,,,,,,2,,,,,,,,
2,1,257,0,1.01434421539307,1110,0.333333343267441,5,2,,,,,,,,,2,,,,,,,,
2,1,257,0,1.01434421539307,1110,0.333333343267441,6,2,,,,,,,,,2,,,,,,,,
2,1,263,0,1.01434421539307,1110,0.333333343267441,1,2,,,,,,,,,2,,,,,,,,
2,1,263,0,1.01434421539307,1110,0.333333343267441,2,2,,,,,,,,,2,,,,,,,,
2,1,263,0,1.01434421539307,1110,0.333333343267441,3,2,,,,,,,,,2,,,,,,,,
2,1,263,0,1.01434421539307,1110,0.333333343267441,4,2,,,,,,,,,1,,,,,,,,
2,1,263,0,1.01434421539307,1110,0.333333343267441,5,2,,,,,,,,,2,,,,,,,,
2,1,263,0,1.01434421539307,1110,0.333333343267441,6,2,,,,,,,,,2,,,,,,,,
2,1,267,1,1.01434421539307,1120,0.333333343267441,1,2,,,,,,,,,2,,,,,,,,
2,1,267,1,1.01434421539307,1120,0.333333343267441,2,2,,,,,,,,,2,,,,,,,,
2,1,267,1,1.01434421539307,1120,0.333333343267441,3,2,,,,,,,,,2,,,,,,,,
2,1,267,1,1.01434421539307,1120,0.333333343267441,4,2,,,,,,,,,1,,,,,,,,
2,1,267,1,1.01434421539307,1120,0.333333343267441,5,2,,,,,,,,,2,,,,,,,,
2,1,267,1,1.01434421539307,1120,0.333333343267441,6,2,,,,,,,,,2,,,,,,,,
2,1,268,1,1.01434421539307,1120,0.333333343267441,1,2,,,,,,,,,2,,,,,,,,
2,1,268,1,1.01434421539307,1120,0.333333343267441,2,4,,,,,,,,,2,,,,,,,,
2,1,268,1,1.01434421539307,1120,0.333333343267441,3,4,,,,,,,,,1,,,,,,,,
2,1,268,1,1.01434421539307,1120,0.333333343267441,4,2,,,,,,,,,1,,,,,,,,
2,1,268,1,1.01434421539307,1120,0.333333343267441,5,2,,,,,,,,,2,,,,,,,,
2,1,268,1,1.01434421539307,1120,0.333333343267441,6,4,,,,,,,,,2,,,,,,,,
2,1,269,0,1.01434421539307,1120,0.333333343267441,1,4,,,,,,,,,2,,,,,,,,
2,1,269,0,1.01434421539307,1120,0.333333343267441,2,4,,,,,,,,,2,,,,,,,,
2,1,269,0,1.01434421539307,1120,0.333333343267441,3,4,,,,,,,,,1,,,,,,,,
2,1,269,0,1.01434421539307,1120,0.333333343267441,4,4,,,,,,,,,1,,,,,,,,
2,1,269,0,1.01434421539307,1120,0.333333343267441,5,2,,,,,,,,,2,,,,,,,,
2,1,269,0,1.01434421539307,1120,0.333333343267441,6,2,,,,,,,,,4,,,,,,,,
2,1,271,1,1.01434421539307,1120,0.333333343267441,1,1,,,,,,,,,2,,,,,,,,
2,1,271,1,1.01434421539307,1120,0.333333343267441,2,2,,,,,,,,,1,,,,,,,,
2,1,271,1,1.01434421539307,1120,0.333333343267441,3,2,,,,,,,,,1,,,,,,,,
2,1,271,1,1.01434421539307,1120,0.333333343267441,4,1,,,,,,,,,2,,,,,,,,
2,1,271,1,1.01434421539307,1120,0.333333343267441,5,2,,,,,,,,,1,,,,,,,,
2,1,271,1,1.01434421539307,1120,0.333333343267441,6,2,,,,,,,,,2,,,,,,,,
2,1,281,0,1.01434421539307,1121,0.333333343267441,1,4,,,,,,,,,2,,,,,,,,
2,1,281,0,1.01434421539307,1121,0.333333343267441,2,4,,,,,,,,,1,,,,,,,,
2,1,281,0,1.01434421539307,1121,0.333333343267441,3,4,,,,,,,,,2,,,,,,,,
2,1,281,0,1.01434421539307,1121,0.333333343267441,4,4,,,,,,,,,2,,,,,,,,
2,1,281,0,1.01434421539307,1121,0.333333343267441,5,2,,,,,,,,,2,,,,,,,,
2,1,281,0,1.01434421539307,1121,0.333333343267441,6,2,,,,,,,,,1,,,,,,,,
2,1,285,0,1.01434421539307,1121,0.333333343267441,1,1,,,,,,,,,1,,,,,,,,
2,1,285,0,1.01434421539307,1121,0.333333343267441,2,1,,,,,,,,,2,,,,,,,,
2,1,285,0,1.01434421539307,1121,0.333333343267441,3,1,,,,,,,,,2,,,,,,,,
2,1,285,0,1.01434421539307,1121,0.333333343267441,4,2,,,,,,,,,1,,,,,,,,
2,1,285,0,1.01434421539307,1121,0.333333343267441,5,1,,,,,,,,,1,,,,,,,,
2,1,285,0,1.01434421539307,1121,0.333333343267441,6,2,,,,,,,,,1,,,,,,,,
2,1,287,0,1.01434421539307,1121,0.333333343267441,1,4,,,,,,,,,4,,,,,,,,
2,1,287,0,1.01434421539307,1121,0.333333343267441,2,4,,,,,,,,,4,,,,,,,,
2,1,287,0,1.01434421539307,1121,0.333333343267441,3,4,,,,,,,,,4,,,,,,,,
2,1,287,0,1.01434421539307,1121,0.333333343267441,4,4,,,,,,,,,2,,,,,,,,
2,1,287,0,1.01434421539307,1121,0.333333343267441,5,2,,,,,,,,,4,,,,,,,,
2,1,287,0,1.01434421539307,1121,0.333333343267441,6,4,,,,,,,,,4,,,,,,,,
2,1,288,0,1.01434421539307,1121,0.333333343267441,1,4,,,,,,,,,4,,,,,,,,
2,1,288,0,1.01434421539307,1121,0.333333343267441,2,4,,,,,,,,,1,,,,,,,,
2,1,288,0,1.01434421539307,1121,0.333333343267441,3,4,,,,,,,,,1,,,,,,,,
2,1,288,0,1.01434421539307,1121,0.333333343267441,4,4,,,,,,,,,1,,,,,,,,
2,1,288,0,1.01434421539307,1121,0.333333343267441,5,2,,,,,,,,,2,,,,,,,,
2,1,288,0,1.01434421539307,1121,0.333333343267441,6,2,,,,,,,,,2,,,,,,,,
2,1,293,1,0.929815590381622,1130,0.363636374473572,1,1,1,,,,,,,,2,2,,,,,,,
